3773.00, 58.00
3756.00, 58.20
3818.00, 58.40
3800.00, 58.60
3793.00, 58.80
3669.00, 59.00
3664.00, 59.20
3648.00, 59.40
3647.00, 59.60
3645.00, 59.80
3518.00, 60.00
3580.00, 60.20
3609.00, 60.40
3567.00, 60.60
3612.00, 60.80
3490.00, 61.00
3534.00, 61.20
3453.00, 61.40
3468.00, 61.60
3461.00, 61.80
3362.00, 62.00
3306.00, 62.20
3374.00, 62.40
3399.00, 62.60
3379.00, 62.80
3303.00, 63.00
3277.00, 63.20
3345.00, 63.40
3304.00, 63.60
3247.00, 63.80
3206.00, 64.00
3193.00, 64.20
3107.00, 64.40
3117.00, 64.60
3147.00, 64.80
3059.00, 65.00
3110.00, 65.20
3043.00, 65.40
3098.00, 65.60
3105.00, 65.80
3078.00, 66.00
3052.00, 66.20
2993.00, 66.40
2988.00, 66.60
2921.00, 66.80
2805.00, 67.00
2908.00, 67.20
2875.00, 67.40
2901.00, 67.60
2916.00, 67.80
2911.00, 68.00
2869.00, 68.20
2798.00, 68.40
2816.00, 68.60
2818.00, 68.80
2672.00, 69.00
2663.00, 69.20
2660.00, 69.40
2731.00, 69.60
2733.00, 69.80
2641.00, 70.00
2646.00, 70.20
2730.00, 70.40
2695.00, 70.60
2681.00, 70.80
2539.00, 71.00
2533.00, 71.20
2553.00, 71.40
2462.00, 71.60
2506.00, 71.80
2432.00, 72.00
2407.00, 72.20
2417.00, 72.40
2425.00, 72.60
2448.00, 72.80
2360.00, 73.00
2323.00, 73.20
2378.00, 73.40
2349.00, 73.60
2285.00, 73.80
2253.00, 74.00
2253.00, 74.20
2203.00, 74.40
2169.00, 74.60
2341.00, 74.80
2163.00, 75.00
2172.00, 75.20
2183.00, 75.40
2200.00, 75.60
2166.00, 75.80
1936.00, 76.00
2095.00, 76.20
2084.00, 76.40
1999.00, 76.60
2126.00, 76.80
2014.00, 77.00
1923.00, 77.20
1992.00, 77.40
2000.00, 77.60
1956.00, 77.80
1862.00, 78.00
1948.00, 78.20
1923.00, 78.40
1874.00, 78.60
1907.00, 78.80
1813.00, 79.00
1713.00, 79.20
1788.00, 79.40
1843.00, 79.60
1723.00, 79.80
1687.00, 80.00
1776.00, 80.20
1749.00, 80.40
1631.00, 80.60
1744.00, 80.80
1578.00, 81.00
1520.00, 81.20
1598.00, 81.40
1627.00, 81.60
1574.00, 81.80
1580.00, 82.00
1488.00, 82.20
1486.00, 82.40
1517.00, 82.60
1515.00, 82.80
1399.00, 83.00
1359.00, 83.20
1444.00, 83.40
1447.00, 83.60
1354.00, 83.80
1324.00, 84.00
1335.00, 84.20
1244.00, 84.40
1330.00, 84.60
1369.00, 84.80
1171.00, 85.00
1211.00, 85.20
1227.00, 85.40
1252.00, 85.60
1183.00, 85.80
1039.00, 86.00
1112.00, 86.20
1134.00, 86.40
1056.00, 86.60
1121.00, 86.80
1094.00, 87.00
1047.00, 87.20
1066.00, 87.40
1050.00, 87.60
1044.00, 87.80
941.00, 88.00
914.00, 88.20
932.00, 88.40
954.00, 88.60
978.00, 88.80
845.00, 89.00
779.00, 89.20
853.00, 89.40
911.00, 89.60
867.00, 89.80
645.00, 90.00
796.00, 90.20
785.00, 90.40
718.00, 90.60
797.00, 90.80
715.00, 91.00
668.00, 91.20
654.00, 91.40
682.00, 91.60
643.00, 91.80
527.00, 92.00
509.00, 92.20
558.00, 92.40
604.00, 92.60
571.00, 92.80
480.00, 93.00
508.00, 93.20
533.00, 93.40
551.00, 93.60
484.00, 93.80
423.00, 94.00
425.00, 94.20
363.00, 94.40
373.00, 94.60
392.00, 94.80
327.00, 95.00
367.00, 95.20
367.00, 95.40
371.00, 95.60
370.00, 95.80
266.00, 96.00
274.00, 96.20
246.00, 96.40
287.00, 96.60
279.00, 96.80
210.00, 97.00
163.00, 97.20
225.00, 97.40
221.00, 97.60
231.00, 97.80
192.00, 98.00
207.00, 98.20
201.00, 98.40
186.00, 98.60
196.00, 98.80
154.00, 99.00
139.00, 99.20
125.00, 99.40
132.00, 99.60
140.00, 99.80
126.00, 100.00
124.00, 100.20
115.00, 100.40
111.00, 100.60
168.00, 100.80
95.00, 101.00
97.00, 101.20
98.00, 101.40
94.00, 101.60
80.00, 101.80
73.00, 102.00
72.00, 102.20
57.00, 102.40
71.00, 102.60
83.00, 102.80
45.00, 103.00
51.00, 103.20
47.00, 103.40
49.00, 103.60
45.00, 103.80
18.00, 104.00
21.00, 104.20
30.00, 104.40
28.00, 104.60
22.00, 104.80
13.00, 105.00
23.00, 105.20
19.00, 105.40
13.00, 105.60
12.00, 105.80
0.00, 106.00
0.00, 106.20
0.00, 106.40
0.00, 106.60
0.00, 106.80
0.00, 107.00
0.00, 107.20
0.00, 107.40
0.00, 107.60
0.00, 107.80
