0.00, 0.00
0.00, 1.00
0.00, 2.00
16.00, 3.00
27.00, 4.00
53.00, 5.00
53.00, 6.00
85.00, 7.00
120.00, 8.00
137.00, 9.00
178.00, 10.00
226.00, 11.00
234.00, 12.00
332.00, 13.00
424.00, 14.00
521.00, 15.00
586.00, 16.00
696.00, 17.00
735.00, 18.00
835.00, 19.00
969.00, 20.00
1068.00, 21.00
1121.00, 22.00
1230.00, 23.00
1295.00, 24.00
1396.00, 25.00
1482.00, 26.00
1613.00, 27.00
1664.00, 28.00
1760.00, 29.00
1896.00, 30.00
1999.00, 31.00
2094.00, 32.00
2136.00, 33.00
2151.00, 34.00
2333.00, 35.00
2420.00, 36.00
2511.00, 37.00
2648.00, 38.00
2735.00, 39.00
2802.00, 40.00
2912.00, 41.00
3044.00, 42.00
3102.00, 43.00
3172.00, 44.00
3265.00, 45.00
3318.00, 46.00
3489.00, 47.00
3556.00, 48.00
3688.00, 49.00
3761.00, 50.00
3797.00, 51.00
3900.00, 52.00
4052.00, 53.00
4095.00, 54.00
4000.00, 55.00
3911.00, 56.00
3837.00, 57.00
3728.00, 58.00
3660.00, 59.00
3580.00, 60.00
3489.00, 61.00
3383.00, 62.00
3303.00, 63.00
3200.00, 64.00
3155.00, 65.00
3041.00, 66.00
2981.00, 67.00
2805.00, 68.00
2647.00, 69.00
2562.00, 70.00
2540.00, 71.00
2411.00, 72.00
2351.00, 73.00
2239.00, 74.00
2139.00, 75.00
2020.00, 76.00
1989.00, 77.00
1923.00, 78.00
1812.00, 79.00
1698.00, 80.00
1523.00, 81.00
1379.00, 82.00
1440.00, 83.00
1317.00, 84.00
1214.00, 85.00
1081.00, 86.00
1055.00, 87.00
946.00, 88.00
932.00, 89.00
769.00, 90.00
666.00, 91.00
515.00, 92.00
511.00, 93.00
405.00, 94.00
357.00, 95.00
233.00, 96.00
182.00, 97.00
189.00, 98.00
166.00, 99.00
117.00, 100.00
101.00, 101.00
65.00, 102.00
33.00, 103.00
23.00, 104.00
20.00, 105.00
0.00, 106.00
0.00, 107.00
